"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flower.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","phind"
"MSC0147211",1178.205,10,1039.569,0,526.925,324.569,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1974-08-01",47.088811,-88.515649,213,1974,118,69,937.602756352191,602.860981746031,7.94578607078128,20.1663735368841,0.169925359358,-0.843539538013363,14,4.4722692570478,2.75477527255444,8.82332870765274,0,16.050373237255,-0.378094225311373
"MSC0147223",1172.288,10,2084.696,0,760.433,469.484,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1974-08-01",47.088811,-88.515649,213,1974,118,69,937.602756352191,602.860981746031,7.94578607078128,20.1663735368841,0.169925359358,-0.843539538013363,14,6.48674216574767,4.00485205000819,17.7831386144019,0,28.2747328301578,-0.487300327368534
"MSC0147209",1178.244,10,634.9,0,767.655,780.681,"Chippewa Co., Michigan, Drummond Island, T24NR6E Sec 14","1974-08-10",46.018828,-83.726987,222,1974,114,76,991.38386825975,681.921809155676,8.69634972157676,11.5590157447067,-0.224795329896351,-0.749427081849249,18,6.51524641755018,6.62580076792243,5.38852733389688,0,18.5295745193695,0.0667729004102168
"0036829MOR",1226.002,10,2139.599,0,661.36,880.063,"Illinois, Grundy, South edge of Lorenzo Road .6 mile east of Jugtown Road; in ditch.","1974-07-28",41.344693,-88.320138,209,1974,193,95,1935.67212709735,1073.74460243878,10.2961283356242,26.3908682441115,-0.121863494043373,-0.659503394186893,20,5.39444470726801,7.17831618545484,17.4518393934105,0,30.0246002861333,-0.342170190778539
"0036839MOR",1218.007,10,511.374,0,788.991,1062.341,"Wisconsin, Kenosha, On W side of US 45, 1/3 mile N of county road JS. In a ditch along roadside.","1974-08-22",42.527016,-88.047443,234,1974,172,119,1531.7669966049,1188.16824443784,9.17225746470002,22.6338980138596,-0.0532358454241653,-0.703956234867551,20,6.47772139240579,8.72196136803811,4.19844877738798,0,19.3981315378319,0.233193211512562
"0036838MOR",1222,10,1061.09,0,562.884,765.122,"Wisconsin, Kenosha, On W side of US 45, 1/3 mile N of county road JS. In a ditch along roadside.","1974-08-22",42.527016,-88.047443,234,1974,172,119,1531.7669966049,1188.16824443784,9.17225746470002,22.6338980138596,-0.0532358454241653,-0.703956234867551,20,4.60625204582651,6.26122749590835,8.68322422258592,0,19.5507037643208,-0.12388284104113
"OS0016019",1230.041,10,172.026,0,735.742,484.752,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1974-08-01",47.089321,-88.515614,213,1974,118,69,937.724105921596,602.957854108644,7.94681445696268,20.1782881817274,0.170171963754142,-0.843349485672007,14,5.98144289499293,3.94094180600484,1.3985387478954,0,11.3209234488932,0.224575589578606
"OS116031",1272.19,10,2311.1,0,0,0,"39.98972 -82.98611, Franklin Co., Cloumbus, Olentangy River near intersection of ST Rte 315 and W North Broadway","1974-08-04",39.98972,-82.98611,216,1974,195,101,1980.88705945022,1174.2326848778,10.4808839124351,21.2339785210108,-0.440232471312525,-0.65394002307628,20,0,0,18.1663116358406,0,18.1663116358406,-1
"CHRB0001066",1144.028,10,537.771,0,426.664,637.396,"39.84905 -75.14422","1974-07-11",39.84905,-75.14422,192,1974,217,91,2264.85428838457,940.145060061843,10.5834312541335,27.1655763705751,-0.251651691686339,-0.958670411946117,20,3.72948913837773,5.57150699108763,4.7006804029272,0,14.0016765323926,0.0621944512248795
"ILL00121747_b",880.009,10,2745.373,0,0,0,"Hampden Co., Massachusetts, edge of pond along railroad, Palmer","1974-08-24",42.148269,-72.308329,236,1974,138,108,1375.59495504979,1096.08325622195,9.96807938441875,15.2960633650657,-0.33871727478887,-0.53496217851375,20,0,0,31.1971013932812,0,31.1971013932812,-1
"MICH-V-1355567",1166.11,10,422.146,0,522.274,531.805,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1974-08-01",47.089033,-88.51544,213,1974,118,69,937.661042651414,602.907633774005,7.94628002246961,20.1721486550113,0.170044728883951,-0.843446427794473,14,4.47877129944859,4.56050458361561,3.62012160087813,0,12.6593974839423,0.0742833917593862
"v0047777WIS",1179.061,10,1485.216,0,702.507,680.26,"boat landing N of Prairie du Chi _ T9N R6W Sec2, Crawford County, Wisconsin","1974-07-31",43.095909,-91.149842,212,1974,150,98,1672.74520513604,1102.4833524168,11.2264778868191,23.4195551571164,-0.173729022834567,-0.272013098915675,20,5.95819045833931,5.76950641230606,12.5966001759027,0,24.3242970465481,-0.280669725029751
"v0047790WIS",1173.096,10,0,0,963.906,1253.158,"muddy flats along Bark River, T5N R15E SEct14, see map","1974-08-05",42.909706,-88.805104,217,1974,193,103,1757.9914807853,1054.18966661811,9.65929385046868,21.7854432808887,0.049224024958429,-0.563446615894925,20,8.21676998301929,10.6824846389383,0,0,18.8992546219576,0.565233119116092
"v0047785WIS",1178.061,10,0,0,0,496.935,"Jefferson CO., Wisconsin, Rome Pond (T6N R16E, S16) 1mi NE Rome","1974-06-30",42.989786,-88.617778,181,1974,193,67,1682.3200553451,508.952578290048,9.14304377904943,22.6808956110441,0.0249376492428549,-0.683197876183256,20,0,4.21824506540833,0,0,4.21824506540833,1
"v0047834WIS",1178.027,10,3073.573,0,0,0,"Milwaukee Co., Wisconsin, River Hills, 40-50yds upstream from Green Tree Rd bridge, Milwaukee River","1974-09-09",43.144123,-87.926533,252,1974,174,119,1626.40684552951,1332.47853537257,9.62370914514502,22.4611773753152,0.101423534308113,-0.484759356612154,20,0,0,26.090853605223,0,26.090853605223,-1
"v0057040WIS",1178.042,10,1070.987,0,453.804,0,"Sawyer Co., Wisconsin, T42N R8W Sec16, low island in Namekagon River","1974-08-24",46.120527,-91.364313,236,1974,110,101,1035.6502384731,988.416019156872,9.41500216793728,17.281409065701,0.00446670694554308,-0.619417771312284,20,3.85218863164471,0,9.09124632228732,0,12.943434953932,-0.702382818366583
"v0047768WIS",1182.051,10,0,0,1426.925,673.813,"Ashland Co., Wisconsin, along County MM, T44N R2W, sec 2, SE1/4 of NW1/4","1974-09-21",46.327924,-90.580751,264,1974,100,119,918.814249644506,983.871192918421,9.18814249644506,20.0076627854478,-0.120327423833403,-0.826932388583052,18,12.0716026635061,5.70037164217111,0,0,17.7719743056772,0.320750612403831
"v0057045WIS",1178.015,10,5816.717,0,0,0,"Shawano Co., Wisconsin Cedar Rd 0.6mi E of Lessor-Navarino Rd, T25N R17E sec 7","1974-08-06",44.654477,-88.471245,218,1974,130,85,1251.40843942151,854.944454520214,9.62621876478084,17.4955399200399,0.015830148737439,-0.749325608451201,20,0,0,49.3772744829225,0,49.3772744829225,-1
"v0305259WIS",894.009,10,456.743,0,515.943,472.608,"41.29751 -82.50902","1974-07-10",41.29751,-82.50902,191,1974,194,76,1746.04449099507,705.338149654392,9.18970784734246,23.8085619216464,-0.169638596130086,-0.80846171918233,20,5.77111639815707,5.28638973433153,5.10893067072032,0,16.1664368032089,0.0109770053705336
"OSU_59275",1236,10,0,0,1236.351,1029.556,"Lane Country, Willamette River off Franklin Boulevard, Eugene, Oregon","1974/07/19",45.091604,-123.046535,200,1974,202,98,1550.91300201113,583.098845578636,7.67778713866899,18.2194423920044,0.144178447340953,-0.837088016635196,20,10.0028398058252,8.32974110032362,0,0,18.3325809061489,0.454368162506228
"OSU_200944",1228.007,10,649.627,0,405.274,363.795,"Sunshine Beach near Village of Houghton, Houghton County, Michigan","1974/08/01",47.08852,-88.515394,213,1974,118,69,937.54095022767,602.8118535238,7.945262290065,20.160427783668,0.169801004334805,-0.843633454499641,14,3.30025806041822,2.96248311288128,5.29009199458961,0,11.5528331678891,-0.201475157468549
"RMBC_141704",1252.002,10,1764.564,0,239.176,748.408,"McGinnis Lake, Peterborough County, Ontario","1974/08/14",44.607305,-78.040194,226,1974,128,90,1150.1783875392,844.684172027035,8.98576865265001,13.0990007796635,-0.284341318601726,-0.382937344042727,20,1.91034838602494,5.97769013148541,14.0939391470621,0,21.9819776645724,-0.369222876095326
"2058487",1892.004,10,3331.779,0,0,0,"Ada County, Idaho, Curtis Park Boise","1974/09/14",43.694956,-116.681311,257,1974,191,154,2047.08081434853,1816.69102900588,10.7741095492028,30.0175033394532,-0.155135787129354,-0.959587377579687,20,0,0,17.6097883513988,0,17.6097883513988,-1
"MT00135110",1230.004,10,830.632,0,1183.046,697.536,"45.07 -72.33","1974-07-03",45.07,-72.33,184,1974,125,44,1130.85977458245,355.75592620958,9.0468781966596,11.89433356929,-0.454405336501553,-0.516814360205724,20,9.61822888380851,5.67100594794814,6.75308372980901,0,22.0423185615657,-0.0490909238444475
"MT00135123",1230.004,10,0,0,506.23,959.522,"45.12 -73.27","1974-07-09",45.12,-73.27,190,1974,125,50,1203.21815384365,462.84829239715,9.62574523074919,11.6754609423157,-0.43149078162144,-0.407646927548442,20,4.11567767259293,7.80096650092195,0,0,11.9166441735149,0.65462779515225
"MT00043587",1238.002,10,0,0,1331.505,926.104,"46.084307 -73.102518","1974-07-11",46.084307,-73.102518,192,1974,131,63,1182.81588904809,490.889818004843,9.0291289240312,13.9779908764146,-0.429992174062996,-0.506204149564512,20,10.7552734163596,7.48063411852324,0,0,18.2359075348828,0.41021452341836
"MT00043588",1230.007,10,1545.232,0,1306.344,219.913,"45.5292 -73.4814","1974-09-04",45.5292,-73.4814,247,1974,137,119,1331.90925448842,1203.31289520217,9.72196536122938,15.031558304378,-0.562664324659736,-0.388299206802627,20,10.6206224842623,1.7879003940628,12.5627902930634,0,24.9713131713885,-0.431490719973277
"919028559",610.05,5,0,0,1161.69,943.21,NA,NA,43.14,-72.45,181,1974,135,50,1195.91515608282,344.523475665385,8.85863078579869,16.8285729406758,-0.259450441503954,-0.611863778830606,20,9.52126874846324,7.73059585279895,0,0,17.2518646012622,0.448102047603212
"931072898",432,5,0,0,323.16,98.4,NA,NA,45.64,-77.17,214,1974,129,83,1124.212198779,714.107493911421,8.71482324634883,12.9681057259066,-0.252583841951981,-0.355612117778867,19,3.74027777777778,1.13888888888889,0,0,4.87916666666667,0.233418730429832
"931072921",432,5,0,0,555.01,483.14,NA,NA,45.64,-77.17,214,1974,129,83,1124.212198779,714.107493911421,8.71482324634883,12.9681057259066,-0.252583841951981,-0.355612117778867,19,6.42372685185185,5.59189814814815,0,0,12.015625,0.465385541588402
"941137",626,5,1269.1,0,0,0,NA,NA,43.478767,-116.24203,262,1974,190,159,1867.05484665669,1682.89231976594,9.8785970722576,29.374212329137,-0.107106970773921,-0.989796297518422,20,0,0,10.1365814696486,0,10.1365814696486,-1
"941144",628,5,1600.206,0,856.824,163.218,NA,NA,43.478767,-116.24203,200,1974,190,97,1867.05484665669,862.824294066763,9.8785970722576,29.374212329137,-0.107106970773921,-0.989796297518422,20,6.82184713375796,1.29950636942675,12.7404936305732,0,20.861847133758,-0.548416791082371
"2012529",624.001,5,1559.625,0,0,0,NA,NA,47.575193,-116.412674,262,1974,136,123,1156.55541260671,1088.21293844409,8.50408391622581,14.0792707147308,-0.069530330137338,-0.785860920499975,20,0,0,12.4969751651039,0,12.4969751651039,-1
"2465690",622,5,0,0,2156,1416.245,NA,NA,43.478767,-116.24203,200,1974,190,97,1867.05484665669,862.824294066763,9.8785970722576,29.374212329137,-0.107106970773921,-0.989796297518422,20,17.3311897106109,11.3846061093248,0,0,28.7157958199357,0.396457969708125
"K31234100529971",1371.16,10,2225.508,330.92,358.741,0,"Pine Valley Canpground, near Toronto, Hwy. 7., Ontario","1975-08-21",43.31979,-80.11146,233,1975,156,115,1453.23691546493,1197.75720653766,9.31562125298032,18.7647687245999,-0.125796039286953,-0.933584535160543,20,2.61633215671402,0,16.2308410397036,2.4134309635637,21.2606041599813,-0.876939896108939
"K31234100529963",1375.295,10,5382.788,0,757.06,0,"Hwy 7 - 1.5 miles W jct. Mississippi Rd., Toronto, ON","1975-08-21",43.31979,-80.11146,233,1975,156,115,1453.23691546493,1197.75720653766,9.31562125298032,18.7647687245999,-0.125796039286953,-0.933584535160543,20,5.50470989860357,0,39.1391519637605,0,44.6438618623641,-0.876697273287547
"GMUF-0028723",1396.023,10,5220.193,0,524.318,447.923,"Bank of Dogue Creek near Taylor Rd. Fairfax County, Virginia","1975-08-28",38.709311,-77.13339,240,1975,213,136,2626.654724786,1896.88537567197,12.3898807772925,22.2661491731836,-0.401809219160475,-0.636102922837455,20,3.75579771966508,3.20856461533943,37.3933165857583,0,44.3576789207628,-0.770661423278795
"HCHM07006",1004.008,10,811.977,0,0,0,"Ottawa Co., michigan, Pine Creek marsh, T5N R16W sec 24","1975-09-16",42.797522,-86.049356,259,1975,196,141,1884.4841696732,1615.73653859946,9.66402138293948,25.0412556289223,-0.105377930630416,-1.07801723498612,20,0,0,8.08735587764241,0,8.08735587764241,-1
"HCHM07015",1000,10,1252.772,0,0,493.889,"Ottowa Co., Michigan, north of 16th St. Cemetery","1975-07-08",42.783729,-86.089188,189,1975,196,71,1902.162322384,757.456163701434,9.75467857632819,25.5812519417252,-0.116057674369873,-1.04257185671785,20,0,4.93889,12.52772,0,17.46661,-0.434476409560871
"ILLS00071264",1166.027,10,2821.729,0,713.847,707.074,"Swale, east of Zion, Lake County, Illinois, section 23, T46N R12E","1975-07-31",42.446524,-87.807441,212,1975,196,94,1926.69288874224,1089.65397281342,9.83006575888899,25.2166071363216,-0.145620161466074,-1.15682201573327,20,6.12204520135469,6.0639590678432,24.199516820794,0,36.3855210899919,-0.498427869374094
"LSU00097359",1002.018,10,607.033,0,719.98,767.013,"Worth Co., IA, along Shellrock River 5mi E of Grafton on Hwy A39","1975-08-12",43.333191,-92.910213,224,1975,176,112,1864.19126861266,1324.30528600892,10.6525215349295,27.417009417386,-0.20092732825167,-1.06386862288884,20,7.1853000644699,7.65468285000868,6.05810474462535,0,20.8980876591039,0.0763982873183046
"MUHW034950",1376.071,10,0,0,1825.952,840.25,"along Hwy 61 near Redwing, Minnesota","1975-06-24",44.565239,-92.504991,175,1975,167,54,1750.07926928329,497.84460227782,10.4795165825347,25.8892395521252,-0.123960518174153,-0.92653559242432,20,13.269315318759,6.10615295286362,0,0,19.3754682716226,0.315148664654816
"MU-V-000046007",1164.496,10,954.927,0,775.05,635.171,"Winnebago Co., Wisconsin, Winchester Twp, floor of Winchester quarry","1975-06-24",44.189611,-88.65743,175,1975,196,57,1787.89241359836,514.038839285763,9.31193965415811,26.3538532606249,0.0490453155363229,-1.13970609400104,20,6.65566906198046,5.45447129058408,8.20034590071585,0,20.3104862532804,-0.135194922262793
"MSC0147221",1176.138,10,385.798,0,875.416,1060.106,"Newaygo Co., Mich, sore of Pickerel Lake","1975-07-31",43.454133,-85.812138,212,1975,196,94,1675.23791587231,975.391170163123,8.59096367114004,23.0156799535413,-0.0181883721346018,-1.19617273165412,20,7.44314017572768,9.01344910206115,3.28021031545618,0,19.736799593245,0.29048472420864
"MSC0238501",771.003,10,733.993,0,273.651,283.217,"Randall Co., Texas, along Palo Duro Creek just N of Canyon","1975-07-24",34.994224,-101.920293,205,1975,210,102,2695.47983995628,1362.22120574968,12.8356182855061,21.2794738441222,-0.504119975056099,-0.723777185934546,18,3.54928580044436,3.67335795061757,9.51997592746072,0,16.7426196785227,-0.349205685197709
"0036849MOR",1224.002,10,2380.027,0,0,0,"Indiana, Porter, SE corner of US 12 and County Line Road near Ogden Dunes.","1975-09-13",41.644719,-87.064294,256,1975,196,138,2092.77237077198,1761.78135227529,10.6774100549591,25.6204820444225,-0.21010160961555,-1.10251149180209,20,0,0,19.4446332604032,0,19.4446332604032,-1
"0036860MOR",1226.002,10,596.755,0,978.726,1005.589,"Michigan, Berrien, At New Buffalo, on east side of Whittaker Street ca. 80' south of Jefferson Street; in ditch.","1975-07-30",41.787075,-86.737164,211,1975,196,93,2083.85028497051,1125.40146068377,10.6318892090332,24.6764022103417,-0.209864873323434,-1.09524751016706,20,7.98307017443691,8.20218074685033,4.86748798125941,0,21.0527389025467,0.158397098877597
"0036841MOR",1216.002,10,1024.043,0,1181.236,1266.334,"Indiana, Lake, In Hammond northeast of the north end of Parrish Street, south of Penn Central RR. In swale.","1975-06-28",41.601787,-87.45231,179,1975,203,68,2128.95256780445,694.746387511032,10.4874510729283,26.8927532408605,-0.181701761836966,-1.12167750925159,20,9.71409586497391,10.4139137929049,8.42139239902566,0,28.5494020569045,0.0697920534345274
"0036840MOR",1226,10,691.774,0,339.492,728.233,"Illinois, Kendall, Northwest of Yorkville, on north side of US 34 on west (right) bank of Blackberry Creek.","1975-07-13",41.66416,-88.455537,194,1975,203,83,2121.53646719268,923.4387522524,10.4509185575994,27.6666923791134,-0.184183105752955,-1.10339167880747,20,2.76910277324633,5.93991027732463,5.64252854812398,0,14.3515415986949,0.0207212393982605
"OS432089",1270.191,10,2959.969,0,2139.806,0,"40.38028 -82.50472 Knox Co., Landfill, Twp Rt 127 jct with TWp Rt 128, Ohio","1975-07-03",40.38028,-82.50472,184,1975,171,65,1716.79249184748,675.708555560658,10.0397221745467,22.4067269942829,-0.308164930201487,-1.02853436776149,20,16.846332559434,0,23.3033378444659,0,40.1496704038999,-0.580411684829233
"CHRB0001056",1152,10,3761.113,0,0,0,"39.94511 -75.10382","1975-09-11",39.94511,-75.10382,254,1975,205,142,2380.20444193056,1889.27810002215,11.667668832993,21.5325618092252,-0.242213463643117,-0.681717878995408,20,0,0,32.6485503472222,0,32.6485503472222,-1
"CHRB0001087",1146.044,10,849.337,0,0,0,"39.95704 -75.11102","1975-09-11",39.95704,-75.11102,254,1975,205,142,2451.48197266742,1933.52733060033,12.0170684934678,21.3674123498293,-0.234007939125438,-0.707649507063858,20,0,0,7.41103308424458,0,7.41103308424458,-1
"CHRB0001097",1142.086,10,659.193,0,0,0,"39.954634 -75.103978","1975-09-11",39.954634,-75.103978,254,1975,205,142,2438.57833874149,1924.38376154963,11.9538153859877,21.2861539537667,-0.229530956090505,-0.710836737780086,20,0,0,5.77183329451547,0,5.77183329451547,-1
"MICH-V-1313473",1168.027,10,3913.301,0,635.989,194.487,"Simcoe Co., Ontario, Lot 19 conc. XIV, Monahan pt, Sparrow Lake, North Orillia Tp, 4.5mi NW of Washago","1975-08-25",44.803432,-79.378896,237,1975,149,119,1332.81434354108,1170.68499118593,8.94506270832937,18.4528202328963,-0.156829286800199,-0.800778828322222,20,5.44498543269976,1.66508993370872,33.5035149016247,0,40.6135902680332,-0.783935248220985
"UWL0000001",899.009,10,349.289,0,596.73,563.46,"46.58188 -90.94037","1975-07-31",46.58188,-90.94037,212,1975,156,80,1355.19813729615,795.733766264698,8.74321378900744,23.2676959937988,0.134405953512362,-0.739177937602642,15,6.63764211481754,6.26756795538198,3.88526699955173,0,16.7904770697512,0.141884054034538
"UWL0000012",903.002,10,1656.989,0,484.539,176.633,"43.55250 -88.59105","1975-09-06",43.5525,-88.59105,249,1975,196,131,1872.42586570369,1553.36333783099,9.70168842333516,25.2649855959952,-0.0692784414409261,-1.13969367923124,20,5.36586851413397,1.95606432765376,18.3497821710251,0,25.6717150128128,-0.638590675971169
"UWL0000025",901.009,10,1254.27,0,1305.008,300.514,"46.71855 -92.13491","1975-06-06",46.71855,-92.13491,157,1975,155,25,1191.27542144399,131.426199505592,7.73555468470125,20.2227630239766,0.511760294832488,-0.373187269258454,20,14.4838508827326,3.33530519672944,13.920726652009,0,31.739882731471,-0.333505373817396
"UWL0000052",898.005,10,129.12,0,635.346,430.979,"46.72589 -92.15334","1975-07-24",46.72589,-92.15334,205,1975,155,73,1184.79337523379,593.923051679521,7.69346347554407,19.3401104402777,0.519145395908964,-0.354285280608817,20,7.0750831008736,4.79929399056798,1.43785390949939,0,13.312231000941,0.252507643597154
"v0047771WIS",1180.042,10,1236.433,0,612.424,1014.758,"Bayfield Co., Wisconsin, mouth of Fish Creek, near Hwy 13 at Lake Superior, see map","1975-07-31",46.754182,-91.523031,212,1975,141,80,1172.02758116494,726.742428280356,8.31225234868753,17.5573269525199,0.204553755780677,-0.515719367635594,20,5.18984917485988,8.59933798966478,10.4778728214758,0,24.2670599860005,-0.0774108949701688
"UWM0012404",614.002,10,1938.269,0,0,0,"Sheboygan Co., Wisconsin, junction County Trunk V and Beach Park Lane, T14N R23E sec 14 SW 1/4","1975-09-28",43.673091,-87.717865,271,1975,188,145,1751.06052430051,1565.99193816829,9.46519202324601,21.5109983423881,-0.102117950842398,-0.948768638686725,20,0,0,31.5677961961036,0,31.5677961961036,-1
"UWM0012409",613.029,10,406.801,0,213.1,276.015,"Ashland Co., Wisconsin, T46N R3W sec 2, Boreal forest","1975-08-16",46.498841,-90.710231,228,1975,156,96,1314.60950109581,1000.5259983034,8.42698398138339,22.6442750000005,0.127919688675589,-0.74102643089211,15,3.47618138782994,4.50247867556021,6.63591771351763,0,14.6145777769078,-0.145980203501221
"RMBC_102554",1256.002,10,1776.7,0,434.42,447.071,"Cite de Sillery","1975/07/31",46.769124,-71.254991,212,1975,146,84,1364.24008235031,862.376343822584,9.34411015308433,17.8058120215402,0.134541015925571,-0.738752748651132,20,3.45875245421584,3.55947681611972,14.1456781119775,0,21.1639073823131,-0.500200700401138
"MT00110408",1228.007,10,0,0,1578.826,1214.551,"45.3713889 -73.7741667","1975-06-18",45.3713889,-73.7741667,169,1975,184,51,1747.03039675342,442.678072065655,9.7057244264079,25.7815263953779,-0.0558578898312364,-0.844657594389921,20,12.8568159627755,9.89042407738718,0,0,22.7472400401626,0.43479666367984
"MT00175899",1232,10,0,0,1832.316,716.011,"45.405746 -73.574477","1975-06-21",45.405746,-73.574477,172,1975,161,54,1683.99741788686,477.821516630222,10.4596112912227,22.9019223883901,-0.120853116718315,-0.726861582306771,20,14.8726948051948,5.8117775974026,0,0,20.6844724025974,0.280972967754923
"MT00137370",1234.002,10,0,0,877.718,540.489,"45.474193 -73.281821","1975-06-26",45.474193,-73.291921,177,1975,184,59,1733.44298643333,551.720328734622,9.57703307421728,26.5767711777862,-0.0339509641123922,-0.885451045587324,20,7.11277615433362,4.37996859000229,0,0,11.4927447443359,0.381107271364476
"MT00043589",1230.007,10,0,0,964.405,780.786,"Lac Kaiagamac, Saint-Michel-des-Saints, Co. Bertheir, see map","1975-07-08",46.659689,-73.905068,189,1975,121,59,1000.54995218268,454.29634075328,8.26900786927834,17.9261016232287,0.28640143170268,-0.330465665567425,20,7.84064643534549,6.34781753274575,0,0,14.1884639680912,0.447392864162146
"MT00110410",1233.004,10,0,0,1658.56,1012.045,"45.5980556 -73.8308333","1975-07-14",45.5980556,-73.8308333,195,1975,157,77,1585.00951170286,777.420539508232,10.0956019853685,20.6660516969364,-0.0268907912501793,-0.688196081129723,20,13.4513756646369,8.20796201796588,0,0,21.6593376826028,0.378957202581438
"MT00043590",1232.006,10,662.933,0,898.591,210.836,"Courcelles, comte de Beauce-Sud, en bourdure d'un chemin de terre","1975-07-20",45.885179,-71.012413,201,1975,148,74,1254.22008572666,678.983599110761,8.47446003869364,20.0782416413448,0.116657913446894,-0.68881802392058,20,7.29372259550684,1.71132283446672,5.38092346952856,0,14.3859688995021,-0.255081924665418
"918950479",155.5,5,778.07,0,0,0,NA,NA,51.43,-122.21,250,1975,151,124,870.626078471538,749.033137906744,5.76573561901681,11.8489299329762,0.81904130557938,0.943829053175405,20,0,0,25.0183279742765,0,25.0183279742765,-1
"931066547",432.02,5,1203.43,0,633.34,174.29,NA,NA,44,-77.45,250,1975,156,132,1547.58026251069,1422.53599823916,9.92038629814546,17.7534420395306,-0.145773360862864,-0.892309752865398,20,7.3299847229295,2.01715198370446,13.9279431507801,0,23.275079857414,-0.511740077372132
"931068139",432,5,0,0,1298.72,619.29,NA,NA,44.37,-76.18,215,1975,157,97,1561.689508212,1034.42547551406,9.94706693128662,17.9102178152603,-0.0877295046928269,-0.930262928627819,20,15.0314814814815,7.16770833333333,0,0,22.1991898148148,0.322881528250635
"931070171",433,5,700.53,0,370.41,350.8,NA,NA,42.64,-81.86,230,1975,196,112,1789.77439578024,1279.12051533787,9.22564121536207,21.8560049954415,-0.113411086258921,-0.887642733200708,20,4.27725173210162,4.05080831408776,8.08926096997691,0,16.4173210161663,-0.245987311322745
"931070197",433,5,326.71,0,342.76,444.46,NA,NA,42.4,-82.28,213,1975,196,95,1877.3735858478,1093.60623702343,9.67718343220516,22.1306076997038,-0.159479682943374,-0.937232627671795,20,3.95796766743649,5.13233256351039,3.77263279445727,0,12.8629330254042,0.105706821793111
"DES00014973",244.019,5,377.139,0,487.733,0,"Powell's Slough on the east shore of Utah Lake about 2 miles west of Provo, Utah","1976-08-15",40.23588,-111.735703,228,1976,172,109,1824.79401766216,1244.83457760489,10.6092675445474,19.3507589459747,-0.271448556113298,-0.758628456806334,20,9.99375048664243,0,7.72765645298112,0,17.7214069396236,-0.436063371227187
"EMC009995",1005.004,10,1226.715,0,668.357,0,"Gallup Park, Ann Arbor Township, Washtenaw, MI","1976-06-30",42.273726,-83.691343,182,1976,176,78,1850.78176400763,667.379159377492,10.6366768046416,24.1283776182988,-0.46976882006847,-0.484853278572949,20,6.65029193913656,0,12.2060708216087,0,18.8563627607452,-0.647318413231793
"EMC009990",1016.002,10,963.638,0,1108.346,728.636,"Michigan, Lapeer, Along Brocker Rd","1976-08-03",42.911085,-83.385109,216,1976,177,112,1680.38119515125,1064.56340296338,9.60217825800715,21.7842306310088,-0.407016950768236,-0.609917215285419,20,10.9088958486302,7.1716000559054,9.48460731376513,0,27.5651032183008,-0.0839107054866423
"LSU00097360",1000,10,347.489,0,232.091,340.059,"Oswego CO., New York,north sore of Lake Oneida","1976-08-27",43.24956,-76.039318,240,1976,178,136,1458.2572321523,1179.29303525016,8.42923255579364,17.7694734753091,-0.445480739197481,-0.710063074971058,20,2.32091,3.40059,3.47489,0,9.19639,-0.00807925718678738
"MSC0147222",1176.043,10,178.997,0,246.089,575.801,"Schoolcraft Co., Michigan, Cobble beach along Lake Michigan 2mi E of Manistique","1976-08-31",45.955601,-86.148941,244,1976,120,99,1116.36844178739,995.687330676271,9.30307034822822,11.0723532095111,-0.33909805641971,-0.325439400561685,11,2.09251702531285,4.89608798317749,1.52202768096065,0,8.51063268945098,0.396452346768416
"MSC0178675",1176.17,10,0,0,1132.51,735.338,"Ingham Co., East of Lake Lansing, Michigan","1976-08-09",42.764056,-84.383694,222,1976,176,118,1686.25724522485,1136.29756233894,9.74715170650204,22.9866807209392,-0.380278431735763,-0.689059543355914,20,9.62879515716265,6.25197037843169,0,0,15.8807655355943,0.39368192700905
"0036837MOR",1217.004,10,2587.822,0,176.013,136.605,"Kankakee Co., Illinois, 1mi N of Wichert, 50yards E of Ill.1","1976-08-19",41.074228,-87.716936,232,1976,185,128,1949.35542732369,1407.62889430313,10.8297523740205,21.3806826250018,-0.350915564341485,-0.587244088669866,20,1.44628119546033,1.12246960568741,21.2638742354175,0,23.8326250365652,-0.845119016425094
"0036836MOR",1220,10,469.628,0,681.248,801.219,"United States of America, Illinois, Kane, West of Aurora, on east bank of Blackberry Creek on north side of Burlington Northern Railway bridge.","1976-07-16",41.753895,-88.387888,198,1976,177,95,1852.99377025157,915.9202372499,10.7732195944859,22.4469806559167,-0.248259214169166,-0.596121550981464,20,5.584,6.56736885245902,3.84940983606557,0,16.0007786885246,0.169864171569519
