"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"MICH-V-1313472","1168.015",10,505.12,0,435.574,0,"44.483547, -80.163610","1968-08-21",44.483547,-80.16361,234,1968,165,102,1387.13655736077,929.857101751264,8.40688822642889,20.5319804372155,0.147338438728572,-0.669497246014647,20
"MICH-V-1313474","1166.027",10,490.47,0,1647.94,936.261,"Simcoe Co., Ontario, Tiny Tp, Penetanguishene","1968-07-28",44.771033,-79.938958,210,1968,165,78,1339.48815267086,635.443670420753,8.11811001618706,17.6295998282005,0.144880923151528,-0.569924870633217,20
"UWL0000034","903.009",10,0,0,799.921,610.573,"46.70610 -92.06086","1968-07-20",46.7061,-92.76888,202,1968,164,75,1168.38770203897,517.417770173793,7.25706647229175,16.864286238953,0.118425042829984,-0.801174945964665,20
"UWL0000053","902.002",10,0,0,897.314,261.964,"Algoma District, Ontario, along Rt 17 about 5mi E of Sault ST. Marie","1968-08-07",46.335652,-84.056531,220,1968,155,82,1105.5986438132,607.575651929529,7.1328944762142,15.0133317940077,0.181060416881802,-0.513630966405233,14
"MT00186681","1230.002",10,1295.985,0,312.832,218.083,"48.45 -70.9","1968-07-30",45.45,-70.9,212,1968,165,83,1073.37213845647,572.477867580646,6.70857586535294,13.875065579508,0.203814154266419,-0.141847630755659,20
"MT00063178","1232.002",10,2783.32,0,1036.84,542.262,"45.699387 -73.464633","1968-08-06",45.699387,-73.464633,219,1968,193,117,1481.42512725062,887.67842975857,7.79697435395061,18.5565633298717,0.0867141945886074,-0.386030932213642,20
"MT00186700","1232.002",10,1507.3,0,0,0,"Boul l'Assomption, Montreal","1968-09-13",45.571529,-73.556478,257,1968,193,155,1597.80260463091,1323.94616783871,8.40948739279425,20.0022515244469,0.0254348631390914,-0.426019536708523,20
"465910711","151.5",5,0,0,289.07,395.43,NA,NA,44.327013,-76.165745,194,1968,170,66,1522.30266393327,514.431138008271,8.95472155254864,16.8609115079997,-0.0292923955360219,-0.580457567111623,20
"919012975","612.03",5,1033.95,0,686.55,287.01,NA,NA,43.82,-69.78,228,1968,155,87,1323.87638253343,836.353626881356,8.54113795182858,16.0476284361055,-0.0701443863310382,-0.40706728913717,20
"919024512","618.12",5,1320.01,0,800.35,79.4,NA,NA,43.82,-69.78,227,1968,155,86,1323.87638253343,825.600572058173,8.54113795182858,16.0476284361055,-0.0701443863310382,-0.40706728913717,20
"931061491","434.67",5,1652.8,0,188.86,0,NA,NA,45.7,-71.46,218,1968,165,89,1159.33113334124,677.573340077182,7.20081449280272,14.3271025294556,0.238858618273344,0.0160592967429567,20
"931062225","432",5,134.83,0,795.95,0,NA,NA,43.7,-79.48,237,1968,169,109,1455.02426837973,1019.23411952352,8.66085874035556,18.8814348230313,0.0388986830092589,-0.759739263648382,20
"931064762","432",5,749.17,0,1349.75,443.37,NA,NA,43.78,-80.54,212,1968,153,72,1252.29402659986,593.204137373118,8.23877649078853,19.1965347325719,0.117635441863232,-0.664088099240316,20
"1721452","628.003",5,1394.142,0,871.159,442.712,NA,NA,48.878717,-121.971866,262,1968,251,208,1186.2580564863,1073.40250146579,4.98427754826177,14.39840830786,0.376648021008202,-0.742398080543468,20
"2008845","624.013",5,2829.211,0,997.44,233.284,NA,NA,47.575193,-116.412674,262,1968,147,134,1087.69076530123,1038.86075242848,7.44993674863855,14.3437402469403,0.336676019451694,-0.501480535470938,20
"2008847","623.02",5,1267.229,0,622.802,107.331,NA,NA,47.575193,-116.412674,262,1968,147,134,1087.69076530123,1038.86075242848,7.44993674863855,14.3437402469403,0.336676019451694,-0.501480535470938,20
"CONN00032613","2352.008",10,3581.415,0,855.563,344.569,"","1968-08-15",43.735,-69.774444,228,1968,168,100,1388.66781493488,890.253417953312,8.26587985080283,17.6600993443541,-0.0633442588583982,-0.51064958007358,19
"CCSU-05472","1416.287",10,1098.223,0,1527.389,923.129,"Michigan: Jackson: east shore of Goose Lake","1968-08-14",42.279052,-84.254798,227,1968,169,100,1780.25606230215,1120.69867842171,10.5340595402494,24.8492148846097,-0.0285398967203839,-0.763629264452252,20
"UVMVT084345","1224.282",10,774.188,0,914.278,132.967,"Vermont: Grand Isle County: Alburgh, Kelly's Bay","1968-08-04",44.993129,-73.331029,217,1968,193,115,1540.12162513685,900.848740739038,8.06346400595211,19.3881559184524,0.0703861571437758,-0.446640063225312,20
"NYBG-00366328","1224.237",10,0,0,1298.829,661.211,"Kentucky: McCracken: Ky. 305 and Pullen Road","1968-07-09",37.107718,-88.68721,191,1968,214,107,2781.01314596982,1216.40747178385,12.9953885325693,28.7733443744294,-0.327855419917236,-0.721302189726711,20
"MSC0147380","1176.083",10,3733.081,0,431.527,270.25,"Barry CO., Michigan, T2N R9W S33, east shore of Wall Lake","1968-09-14",42.521576,-85.375692,258,1968,170,131,1776.25713343637,1492.61188479863,10.4485713731551,24.8288730971737,-0.0542977483680384,-0.756885346110814,20
"UWM0012399","613.02",10,0,0,542.571,396.758,"","1968-07-17",43.070475,-88.344588,199,1968,170,72,1729.88573880779,703.070342636492,10.2360102888035,24.5291024037737,0.067084445075762,-0.811056356323177,20
"EMC009996","396.241",10,0,0,376.461,230.834,"W shore of Frain;s Lake, SE corner of Prospect Rd and M14","1969-07-25",42.328855,-83.616378,206,1969,168,87,1867.84183607207,894.078904239568,11.1846816531262,21.2899304625273,-0.345586959299249,-0.767654335563249,20
"EMC009997","1016.002",10,2533.542,0,589.042,676.283,"SE corner of Prospect and Ann Arbor Roads, Frain's Lake, Superior Township, Washtenaw, Michigan","1969-07-25",42.328855,-83.616378,206,1969,168,87,1867.84183607207,894.078904239568,11.1846816531262,21.2899304625273,-0.345586959299249,-0.767654335563249,20
"GMUF-0028722","1392.023",10,3962.266,0,0,836.514,"Roadside, U.S. 29-211 near Merryfield, Fairfax County, Virginia","1969-08-06",38.872428,-77.249076,218,1969,204,127,2536.14831173411,1612.70132153982,12.4320995673241,23.4964086791709,-0.453641958657077,-0.711602013751844,20
"ILLS00071255","881.028",10,858.789,0,495.427,489.097,"Creek bank, old covered bridge site, Hamilton, Bancok Co., Illinois","1969-07-17",40.392282,-91.358064,198,1969,196,108,2365.61632721371,1155.7242225485,12.0694710572128,25.4983706831228,-0.4852837687067,-0.715461339204825,20
"LSU00097364","1000",10,618.646,0,918.322,778.233,"Upper Melbourne, Melbourne, Richmond Quebec, Saint-Francois River","1969-08-17",45.64478,-72.139828,229,1969,125,82,1167.42941559683,867.769078108677,9.41475335158736,17.7015608350901,-0.117250951686825,-0.85102356911398,20
"MU-V-000195940","1164.757",10,0,0,1382.009,734.989,"Erie Co., Ohio, Resthaven Wildlife Preserve","1969-07-01",41.415956,-82.829398,182,1969,156,51,1800.25361610593,466.183356062707,11.5400872827303,19.5280780354583,-0.317325598461066,-0.926532629518593,20
"MSC0229792","1162.007",10,1300.042,0,584.787,260.309,"north of YMCA in Oconomowoc, Wisconsin","1969-08-01",43.077664,-88.453903,213,1969,166,93,1710.44087203091,910.569219998305,10.303860674885,22.8020746565158,-0.37781862395226,-0.860811168977375,20
"0036833MOR","1218.002",10,1426.262,0,566.525,1090.088,"Illinois, DuPage, In wet meadow area on north side of Forest Road, East Side, Morton Arboretum.","1969-07-15",41.82188,-88.054295,196,1969,166,76,1867.11939378905,751.659390831141,11.2477071915003,22.2054595169123,-0.462119920046651,-0.612821303204548,20
"OS351017","1276.226",10,4078.817,0,768.776,803.469,"41.41750 -82.83139 Erie Co., Resthaven Ohio","1969-07-30",41.4175,-82.93139,211,1969,156,80,1788.33704446262,901.558176287103,11.4636990029655,19.2224478820699,-0.308834634064086,-0.937367277565465,20
"OS99254","1274.226",10,3488.316,0,0,0,"41.68250 -84.72583","1969-09-16",41.6825,-84.72583,259,1969,167,139,1740.35744227064,1551.18859778898,10.4213020495248,19.2555762271953,-0.271987245303466,-0.924429780761471,20
"OS99270","1276.307",10,1012.375,0,1860.371,685.633,"41.40000 -82.80861","1969-08-19",41.4,-82.80861,231,1969,156,100,1800.31998294544,1204.68486207515,11.5405127111887,19.7039783274918,-0.318196151792152,-0.921820174731404,20
"CHRB0001067","1142.044",10,1755.217,0,750.575,889.139,"39.92595 -75.11962","1969-09-07",39.92595,-75.11962,250,1969,202,157,2330.01368884645,1947.88887008055,11.5347212319131,24.0045723460706,-0.32012579718113,-0.838175272323499,20
"CHRB0001077","1154.002",10,1527.672,0,654.355,697.675,"39.91822 -75.12594","1969-07-17",39.91822,-75.12594,198,1969,202,105,2331.22789570911,1124.38883213693,11.5407321569758,23.9802449697454,-0.320197077442292,-0.836984818195594,20
"CHRB0001079","1142.016",10,1332.523,0,586.362,0,"39.46883 -74.63373","1969-09-05",39.46883,-74.63373,248,1969,184,137,2145.46452028387,1743.97665147123,11.6601332624123,24.1419470295202,-0.175229132095315,-0.904370334379642,20
"CHRB0001089","1144.002",10,0,0,1458.086,463.058,"39.97941 -74.88990","1969-06-26",39.97941,-74.8899,177,1969,202,84,2400.30489170822,820.789632244433,11.8826974837041,24.2587003703376,-0.349792985063158,-0.851541279712703,20
"UWL0000029","905.014",10,636.558,0,317.516,0,"46.68466 -92.15064","1969-09-10",46.68466,-92.15064,253,1969,134,107,1095.73021651802,950.661273505845,8.17709116804491,18.0920559310903,-0.00893052388164809,-1.28897015501813,20
"WSU_325471","940.104",10,1727.457,1067.39,890.543,661.613,"Lake Washington near N edge of U. of Washington, King Arboretum","1969/09/02",47.649093,-122.299133,245,1969,231,164,1660.44491117868,1280.80322166694,7.21932570077686,13.4486786960392,-0.02179361823383,-0.679562266097781,20
"WSU_325472","828",10,1909.045,0,406.658,0,"Snohomish County, Acres rd. from US2 E of Everett on Ebby Island","1969/08/31",47.948019,-122.159786,243,1969,208,139,1260.77772365021,982.027909410592,6.06143136370296,11.6035210630856,-0.055493548330828,-0.706564568708212,20
"WSU_341048","852.059",10,937.185,0,0,153.262,"Snohomish County, Acres rd. from US2 E of Everett on Ebby Island","1969/08/31",47.948019,-122.159786,243,1969,208,139,1260.77772365021,982.027909410592,6.06143136370296,11.6035210630856,-0.055493548330828,-0.706564568708212,20
"WSU_341091","847.015",10,1643.512,0,371.949,0,"King County, Lake Washing near N edge of UW arboretum","1969/09/02",47.641089,-122.293928,245,1969,224,152,1622.30732262853,1248.13288382503,7.24244340459165,13.6974220495607,-0.0447701000784468,-0.713993913962803,20
"MT00043571","1234.006",10,0,0,1755.612,1094.293,"Deux-Montagnes, Oka, Quebec, cove by river","1969-07-10",45.471999,-74.029213,191,1969,141,45,1277.42051727763,393.850759576981,9.05971998069241,20.552499986192,-0.0180815371476378,-0.960166751980035,20
"465910704","149.5",5,232.93,167.954,205.6,137.66,NA,NA,45.644657,-72.140292,229,1969,125,82,1167.554300001,867.869903401157,9.41576048387902,17.7038796564822,-0.117271455994167,-0.850921501454831,20
"931063680","432",5,151.35,0,227.13,44.41,NA,NA,45.64,-77.17,197,1969,141,51,1166.17116808525,428.764306469876,8.32979405775176,19.7498173694454,0.0283958744736945,-0.966078312406336,17
"KESC05002","1420.009",10,1205.388,0,1816.209,651.287,"New Hampshire: Merrimack","1969-06-20",43.10177,-71.60548,171,1969,174,57,1682.84490058289,413.956329710364,9.67152241714306,21.9955626856438,0.00732051680533282,-0.972440057181155,20
"UVMVT084360","1230.004",10,1062.318,0,462.183,545.19,"Vermont: Mill Pond: Benson","1969-08-05",43.700223,-73.280427,217,1969,145,85,1455.12784977492,873.949895727892,10.0353644812064,19.5181566060277,-0.272595550291475,-0.740096535638324,20
"UVMVT126349","1230.058",10,1250.827,0,1392.487,540.112,"Mass: Newburyport","1969-08-04",42.81279,-70.88219,216,1969,174,102,1737.09366293922,1004.62729023853,9.98329691344381,23.0591909533639,0.0182872569682263,-0.939198703563707,20
"UWSP009439_lg","1",1,629.238,0,265.034,60,"Wisconsin: Douglas: Barkers Island: Allouez Bay, T49N R13W sec33","1969-09-09",46.68429165,-92.00536531,252,1969,134,106,1095.66861975406,946.012906212048,8.17663149070195,18.5758496302006,-0.00217737715378616,-1.31046063381805,20
"GMUF-0028720","435.029",10,768.117,0,0,186.544,"Lee Higyway in Merrifield, right side of highway to Arlington, Fairfax County, Virginia","1970-06-24",38.873704,-77.225788,175,1970,215,70,2508.25306507215,744.316629437825,11.666293325917,26.9590708041881,-0.526543039940296,-0.782088837642088,20
"ILLS00071257","884.002",10,3472.792,0,0,0,"marsh border, Rush Creek, SE of Hanover, Jo Daviess County, Illinois","1970-09-15",42.245177,-90.269414,258,1970,191,148,2116.05453757281,1857.86013049743,11.1371291451201,26.0468636077038,-0.393034338870439,-0.65095521690837,20
"MSC0229791","1166.386",10,1884.625,0,1624.762,765.496,"Oconomowoc, Wisconsin, wasteland behind A and P store","1970-07-21",43.124112,-88.461564,202,1970,175,76,1894.06535271613,889.257480356618,10.885433061587,26.0949364007637,-0.372107402175805,-0.744178061084816,20
"MSC0229799","1168.11",10,4644.851,0,984.021,886.204,"St. Louis Co., Minnesota, Hibbing waste place","1970-08-13",47.403489,-92.979101,225,1970,107,77,1123.59245249838,846.951502186085,10.5008640420409,12.9670162382452,-0.35207928870491,-0.64785443429406,20
"0036826MOR","1222.007",10,0,0,1006.066,852.705,"Illinois, DuPage, The Morton Arboretum. Lisle, IL. In low wet area on north side of Forest Rd, (Crowley Pond).","1970-07-02",41.814898,-88.061019,183,1970,194,74,2170.27436869267,794.759356585086,11.186981281921,28.3761950982059,-0.3633262812104,-0.691016908801261,20
"0036843MOR","1224",10,1435.442,0,522.456,293.736,"llinois, Lake, Lake Forest, IL. Hwy 41, near Deerpath Rd. Along lakes and rivers.","1970-07-15",42.249004,-87.859985,196,1970,191,86,1945.34703798917,868.53033248795,10.1850630261213,27.2718187728848,-0.148439188464303,-0.871001698346599,20
"OS0016020","1230.041",10,699.199,0,780.859,855.824,"Ontario Essex Co., Pelee Island, along West Side Drive 0.25mi SW of Proincial Hwy","1970-07-31",41.760366,-82.656026,212,1970,196,102,2110.3292233041,1126.70383338729,10.7669858331842,25.9086965739939,-0.289995406479148,-0.96980465162824,20
"OS103692","1272.266",10,2547.095,0,674.136,683.011,"41.67917 -82.85000 Ottawa Co., Ohio, Rattlesnake Island, west end of island","1970-07-28",41.67917,-82.85,209,1970,199,100,2238.10141865175,1152.57054065779,11.246740797245,24.8540269721629,-0.468512253471019,-0.812081911965369,20
"OS116936","1276.226",10,695.963,0,1103.454,568.526,"41.41750 -82.83139 Erie Co., Ohio, Rest Haven Public Hunting Area","1970-07-06",41.4175,-82.93139,187,1970,198,78,2166.81811703608,829.328929607135,10.9435258436166,25.640306388259,-0.442144083977681,-0.873435869100988,20
"CHRB0001076","1148.063",10,1464.938,0,558.226,485.477,"39.71731 -75.14167","1970-08-04",39.71731,-75.14167,216,1970,190,106,2318.68507434613,1312.65881646573,12.2036056544533,20.3729116884891,-0.639795624479489,-0.332905810717624,20
"UWL0000030","905.009",10,703.049,0,706.879,425.562,"46.66249 -92.10489","1970-07-16",46.66249,-92.10489,197,1970,120,48,1135.54374347107,418.344556483435,9.46286452892555,18.931027592775,-0.366138677874985,-0.703398744198173,20
"UWL0000028","899.009",10,0,0,538.522,571.505,"46.66637 -92.11131","1970-07-16",46.66637,-92.11131,197,1970,120,48,1134.28683678085,417.3072850204,9.45239030650705,18.9579415476361,-0.363931983664702,-0.706977861588929,20
"v0047781WIS","1176.061",10,0,0,1332.928,553.615,"Douglas Co., Wisconsin, 1block S of jct 35 and 105, So. Superior, T49N, R14W, S28","1970-07-16",46.665571,-92.104782,197,1970,120,48,1134.03699936201,417.02418376808,9.45030832801672,19.0315195504851,-0.361330586547757,-0.710275023692293,20
"v0047795WIS","1174.061",10,2538.234,0,486.768,471.232,"Kewaunee Co., Wisconsin, Kewaunee River at Hwy 42 bridge, Kewaunee Twp, sect 18 SE, T23N R25E","1970-08-15",44.462509,-87.504204,227,1970,147,91,1448.10152953551,987.051145370143,9.85103081316671,21.8540642760995,-0.147240663471804,-0.842610258259982,18
"v0305277WIS","896.009",10,3790.612,0,799.419,304.93,"38.64959 -88.91897","1970-08-04",38.64959,-88.91897,216,1970,210,121,2662.71111847958,1582.45577184317,12.6795767546647,28.5422231471992,-0.607558985741489,-0.496602519664836,20
"RMBC_25135","1257.014",10,1148.996,0,399.848,555.668,"Ladner, 49*06"" N, 123* 04'W","1970/08/03",49.1,-123.066667,215,1970,181,83,1119.70789260092,640.994674257144,6.29049377865688,12.7724408217874,0.192537784699402,-0.627018112800339,20
"MT00039621","1230.007",10,0,0,812.794,658.397,"45.577510 -73.662079","1970-07-07",45.57751,-73.662079,188,1970,174,74,1670.69208109947,601.897388045866,9.71332605290392,22.6160803216911,0.088443073896682,-0.89748991266224,20
"MT00110406","1234.006",10,2055.277,0,726.95,710.394,"45.2699 -74.1785","1970-09-08",45.2699,-74.1785,251,1970,164,137,1483.94023337001,1323.18085149316,9.16012489734573,21.6456788555725,0.0607971948588942,-0.966340050852628,20
"931062298","432.01",5,0,0,632.85,549.92,NA,NA,43.633348,-77.827067,227,1970,178,117,1639.14080830001,1122.51424738873,9.20865622640452,18.2008504519427,-0.188397234872222,-0.690633838383227,20
"931062313","432.01",5,0,0,622.3,325.4,NA,NA,43.633348,-77.827067,227,1970,178,117,1639.14080830001,1122.51424738873,9.20865622640452,18.2008504519427,-0.188397234872222,-0.690633838383227,20
"931072200","432",5,0,0,635.04,1187.81,NA,NA,43.78,-80.54,223,1970,158,111,1333.81535186272,930.762224203465,8.5500984093764,17.8443599144606,-0.187431445146845,-0.881057560200162,20
"941136","628.013",5,1468.87,0,558.87,301.317,NA,NA,48.275178,-116.593148,231,1970,146,99,1143.08939961421,890.42470198986,7.88337516975316,16.9962636836501,-0.12282684099445,-0.788078014803237,20
"KESC04995","1412.051",10,1132.287,0,1543.77,428.467,"New Hampshire: Cheshire","1970-08-03",42.94934,-72.29987,215,1970,175,101,1604.13784651268,989.301092224908,9.21918302593493,17.9846388507335,-0.135813898202326,-0.727050336483305,20
"KESC04998","1420.93",10,1088.371,0,1348.389,352.398,"New Hampshire: Cheshire","1970-07-17",43.02094,-72.33032,198,1970,175,84,1606.73491793175,743.547085673431,9.23410872374572,17.8441354968217,-0.127316690465555,-0.734758188822848,20
"UVMVT082095","1232.939",10,0,0,1271.617,882.299,"Conn: Wetherfield: Collier Swamp","1970-07-06",41.70119,-72.67036,187,1970,175,73,1805.0392040542,636.134830823017,10.3145097374526,19.4178938128941,-0.240021813111853,-0.639885101900204,20
"UVMVT082094","1232.006",10,0,0,2997.139,995.503,"Conn: Wetherfield: Collier Swamp","1970-07-23",41.70119,-72.67036,204,1970,175,90,1805.0392040542,859.266872375107,10.3145097374526,19.4178938128941,-0.240021813111853,-0.639885101900204,20
"UWSP029994_lg","1",1,0,0,316.239,596.994,"Wisconsin: Douglas, T49N R14W sec28","1970-07-16",46.69896223,-92.12964119,197,1970,120,48,1123.65965489148,407.811260035118,9.36383045742899,19.3214617964427,-0.342765360032942,-0.740321225320758,20
"ILLS00071256","881.014",10,1587.613,0,0,550.341,"marsh border, SE of Hanover, Jo Daviess County, Illinois","1971-07-28",42.245177,-90.269414,209,1971,172,77,1984.50761410993,988.030486933151,11.5378349657554,20.9893368506191,-0.468993693030676,-0.651447361539482,20
"MSC0147388","1178.435",10,1067.093,0,954.681,955.471,"Schoolcraft Co., Mich, Manistique near Indian Lake","1971-08-12",45.943514,-86.339182,224,1971,150,73,1071.83460257883,619.726857046255,7.14556401719218,12.9527591934618,-0.114147531618898,-0.791143322889197,11
"OS0015821","1214.237",10,0,0,1132.097,1090.486,"Quebec, comte l'Islet, ST-Jean-Port-Joli, En bordure de la route pres d'une cloture","1971-07-01",47.216233,-70.270214,182,1971,121,35,953.612422114395,246.044218276178,7.88109439763963,11.3830257687946,-0.109731794857469,-0.803029313849965,20
"OS0016026","1232.026",10,480.085,0,419.536,601.219,"Ontario, Essex Co., Pelee Island, Dans un fosse, le long de lat route occidentale de l'ile approximativement a deux milles au nord du quai.","1971-07-12",41.786088,-82.670096,193,1971,176,60,2050.48057662577,730.558242800203,11.6504578217373,17.0467463916139,-0.31045421789846,-0.229634603630167,20
"OS106785","633.064",5,2501.519,0,661.543,190.683,"41.40528 -82.90806 Sandusky Co., Townsed Twp, Millers Blue Hole, 6mi W of Castalia","1971-08-20",41.40528,-82.90806,232,1971,183,108,2040.25850378443,1293.00430159598,11.1489535725925,19.0948810414413,-0.263593354496523,-0.680947883887199,20
"OS112085","1274.127",10,1469.776,0,1015.499,555.407,"39.62972 -82.56833 Fairfield Co., Wahkeena Nature Preserve","1971-07-01",39.62972,-82.56833,182,1971,183,58,2000.07882390403,631.656444073437,10.9293924803499,15.5701598236181,-0.462955307385965,-0.503736200320639,20
"OS117031","1280.189",10,4579.665,0,0,0,"41.72139 -83.40472, Lucas Co., Ohio, Little Cedar Point, Jerusalem Township, 10mi E of Toledo, NE end of Maumee Bay","1971-09-21",41.684169,-83.38345,264,1971,190,147,2183.96717388705,1831.64520011094,11.4945640730897,24.0103504379753,-0.346572770692501,-0.662249137888487,20
"OS432090","1278.156",10,0,0,772.334,643.91,"41.68250 -84.72583 shore of Nettle Lake, Williams Co., Ohio","1971-07-20",41.6825,-84.72583,201,1971,173,68,1883.43659893433,819.575166427463,10.8869167568458,19.4485971155642,-0.31502201866593,-0.484271277264312,20
"OS105909","1270.157",10,1005.806,0,389.128,495.058,"40.64694 -83.60972","1971-07-31",40.64694,-83.60972,212,1971,187,92,2030.46747245668,1032.86062373444,10.8581148259716,19.8326448445912,-0.398357291346105,-0.555101905085113,20
"MICH-V-1433764","1168.007",10,2800.927,0,569.097,547.027,"Hardin Co., Sclout Lake at Hardin Memorial Park, 2mi E of Kenton on US Rt 30S","1971-07-31",40.64277,-83.572336,212,1971,187,92,2031.75879368662,1033.82580313454,10.8650202870942,19.7967207693731,-0.400403657415164,-0.553613656001899,20
"v0057041WIS","1176.083",10,2350.615,0,0,114.612,"W side of James Lake, T40N, R6W, Sec17, see map","1971-08-29",45.94417,-91.149564,241,1971,154,95,1209.68545360874,903.622780187966,7.90644087325976,19.2538009520618,-0.12952577435448,-0.793989912643553,20
"v0057042WIS","1176.034",10,6029.182,0,0,0,"Moore's Bay, Chippewa Flowage, Sawyer County, see map","1971-08-23",45.953433,-91.136216,235,1971,154,89,1208.31981527049,859.36875778573,7.89751513248686,19.2811994432617,-0.127546019328419,-0.794612990916659,20
"v0047793WIS","1176.096",10,1900.899,0,605.458,766.316,"Kewaunee County, Wisconsin, R23N R25E Sec 18, see map ","1971-08-11",44.462305,-87.504776,223,1971,161,80,1437.75825217144,816.35000000049,8.93017547932572,18.351897256707,0.0495505706397206,-0.680592737952962,17
"v0047794WIS","1176.061",10,534.184,0,948.021,860.538,"Kewaunee Co., Wisconsin, just north of the tow of Kewaunee, T23N R25E sec 18 SE 1/4","1971-08-11",44.465456,-87.503747,223,1971,161,80,1437.75919273513,816.354922030467,8.9301813213362,18.3505798779966,0.0495052256553926,-0.680591679402315,17
"UWM0012411","613.029",10,0,0,562.217,398.985,"Milkaukee Co., Wisconsin, north bank of Milwaukee River adjacent to Green Tree Rd, in Kletsch Co Park","1971-07-28",43.138156,-87.925115,209,1971,172,77,1868.51798921587,901.552713823751,10.8634766814876,21.8499004154536,-0.176197504326021,-0.772125749772067,20
"VSC0014952","1110",10,2904.456,0,598.649,580.127,"Ulster Co., New York, Hwy 209 roadside N of Ellenville","1971-08-18",41.726275,-74.388943,230,1971,183,106,1743.57524560194,1099.46834390792,9.52773358252426,16.0720528548783,-0.26632279986539,-0.915332478347887,20
"VSC0014950","1116.002",10,916.228,0,162.112,384.653,"Hillsboro Co., New Hampshire, Hwy 101 east of Milford","1971-08-16",42.836857,-71.697036,228,1971,172,93,1445.6552188903,939.673345182174,8.40497220285057,20.396554451055,-0.18380581087504,-0.884681248167312,20
"918864361","155.01",5,1439.28,0,0,0,NA,NA,49.21,-123.15,289,1971,173,176,1187.50950260422,1188.05969900299,6.86421677805909,15.5291285710931,0.640493707244294,-0.20548713777473,20
"918950490","155",5,268.12,0,77.33,0,NA,NA,45.78,-75.15,225,1971,164,82,1248.54063347313,768.555508211668,7.70704094736501,17.3623541828204,0.0210042265116849,-0.934223861735724,20
"931072070","432",5,0,0,820.95,769.45,NA,NA,43.78,-80.54,179,1971,160,33,1303.43562991842,278.392923515738,8.2495925944204,14.3329974592077,-0.0818153989519426,-0.500290999362484,20
"KESC04992","1408.091",10,0,0,1910.074,525.388,"New Hampshire: Cheshire","1971-07-07",43.07392,-72.40737,188,1971,173,54,1497.14146677567,485.358824234667,8.65399691777841,20.0145940566392,-0.0849006041387485,-0.65192988460262,20
"KESC04993","1416.388",10,0,0,2078.972,596.938,"New Hampshire: Cheshire","1971-07-09",42.96896,-72.43193,190,1971,172,55,1516.7698292996,515.119496130162,8.81842924011396,18.6619136080541,-0.124491608922867,-0.715134760349436,20
"KESC04994","1420.203",10,0,0,1582.468,782.542,"New Hampshire: Cheshire","1971-07-15",43.04004,-72.26441,196,1971,172,61,1482.56441967458,573.556485761449,8.61956057950335,19.7687589420168,-0.177458788705774,-0.863206798254214,20
"KESC04996","1420.141",10,0,0,2011.273,921.387,"New Hampshire: Cheshire","1971-06-29",42.80909,-72.50036,180,1971,172,45,1560.87013890862,390.364285162841,9.07482638900363,18.6549425982901,-0.089048094838827,-0.819834469342254,20
"NYBG-00365797","1220.003",10,1004.23,0,966.128,0,"Penn: Berks: Geigertown, Union Township","1971-07-23",40.204686,-75.836805,204,1971,202,99,2253.71092620788,1040.65700294501,11.1569847832073,20.6394077554759,-0.356167230306549,-0.890944502196081,20
"UWSP018814_lg","1",1,668.809,0,937.182,268.239,"Wisconsin: Marathon: Hamburg Twp: T30N R05E sec36","1971-08-04",45.04366675,-89.84954922,216,1971,169,84,1410.85633777566,788.711790999809,8.39795439152176,20.2997520421533,0.0273283645097267,-0.856681893152121,20
"MU-V-000195933","1164.687",10,0,0,1131.188,596.728,"St-Jean-Port-Joli, comte l'Islet, Quebec","1971-07-01",47.214066,-70.273089,182,1971,121,35,954.451321830612,246.287884675056,7.88802745314555,11.3738870335417,-0.109411466250098,-0.803818719599552,20
"EMC009993","1018.002",10,562.219,0,135.96,0,"Walsh Lake, Sylvan Township, Washtenaw, MI","1972-08-06",42.33689,-84.080246,219,1972,164,101,1676.89569687079,1041.04791589111,10.2249737614073,19.6391293253379,-0.123631137350665,-0.48142654639467,20
"EMC009991","395.001",10,0,0,1039.96,476.207,"S. Huron. R. Dr. between Tuttle Hill and Textile Rds., Ypsilanti Twp., Washtenaw. Co, Mich.","1972-07-12",42.20851,-83.574857,194,1972,164,76,1726.57720096679,711.494774528321,10.5924981654404,18.5080163304884,-0.101550303997123,-0.466738316792664,20
"1144975","1170.043",10,3124.524,0,401.84,163.498,"Mahnomen Co., Minnesota, 2.5mi W, 2mi S of Waubun,","1972-08-19",47.156704,-96.001702,232,1972,139,103,1391.99561296998,1088.82408116804,10.0143569278416,16.3220620179838,-0.0136808454979993,-0.770978477165872,20
"1189116","1164.002",10,2367.531,0,666.831,193.862,"Floral Display House, Missouri Botanical Garden Herbarium","1972-07-05",38.612491,-90.259358,187,1972,192,87,2731.05224343604,1111.70232904716,14.2242304345627,26.1497262600986,-0.410644574962068,-0.552779106322141,20
"0036857MOR","1216.002",10,702.874,0,415.326,532.385,"Wisconsin, Racine, Along west side of Wis. 36, 1.5 miles south of Wind Lake; in wet meadow.","1972-08-16",42.794575,-88.182222,229,1972,156,112,1594.4855871495,1104.77476243146,10.2210614560865,20.0689289769911,-0.166589714840894,-0.417176563007443,20
